speed_current_kmh,speed_avg_5min_kmh,distance_remaining_km,stops_remaining,hour_of_day,day_of_week,is_peak_hour,traffic_delay_minutes,trip_progress_pct,route_total_km,actual_eta_minutes,route_id,congestion_factor
17.46,15.61,3.946,3,7,2,1,4.15,53.6,8.5,16.39,R1,1.734
13.22,15.61,2.914,3,7,2,1,3.07,65.7,8.5,11.72,R1,1.734
15.03,15.61,1.882,2,7,2,1,1.98,77.9,8.5,8.54,R1,1.734
13.65,15.61,0.85,1,7,2,1,0.89,90.0,8.5,3.29,R1,1.734
17.94,25.35,5.225,4,16,2,1,5.16,5.0,5.5,19.04,R3,1.718
19.05,25.35,4.557,4,16,2,1,4.5,17.1,5.5,14.29,R3,1.718
23.38,25.35,3.889,3,16,2,1,3.84,29.3,5.5,12.28,R3,1.718
20.76,25.35,3.221,3,16,2,1,3.18,41.4,5.5,11.89,R3,1.718
12.67,25.35,2.554,2,16,2,1,2.52,53.6,5.5,8.43,R3,1.718
19.37,25.35,1.886,2,16,2,1,1.86,65.7,5.5,10.2,R3,1.718
18.01,25.35,1.218,1,16,2,1,1.2,77.9,5.5,4.37,R3,1.718
22.8,25.35,0.55,1,16,2,1,0.54,90.0,5.5,4.48,R3,1.718
29.23,32.38,8.075,6,14,0,0,1.68,5.0,8.5,21.83,R1,1.158
30.1,32.38,7.043,5,14,0,0,1.46,17.1,8.5,19.96,R1,1.158
32.6,32.38,6.011,5,14,0,0,1.25,29.3,8.5,17.2,R1,1.158
27.14,32.38,4.979,4,14,0,0,1.03,41.4,8.5,14.05,R1,1.158
29.92,32.38,3.946,3,14,0,0,0.82,53.6,8.5,14.95,R1,1.158
33.92,32.38,2.914,3,14,0,0,0.61,65.7,8.5,5.65,R1,1.158
31.52,32.38,1.882,2,14,0,0,0.39,77.9,8.5,8.26,R1,1.158
36.63,32.38,0.85,1,14,0,0,0.18,90.0,8.5,3.79,R1,1.158
25.17,19.23,8.075,6,15,1,1,9.01,5.0,8.5,30.41,R1,1.66
23.89,19.23,7.043,5,15,1,1,7.86,17.1,8.5,27.1,R1,1.66
23.2,19.23,6.011,5,15,1,1,6.7,29.3,8.5,23.63,R1,1.66
19.81,19.23,4.979,4,15,1,1,5.55,41.4,8.5,21.74,R1,1.66
18.23,19.23,3.946,3,15,1,1,4.4,53.6,8.5,12.04,R1,1.66
19.38,19.23,2.914,3,15,1,1,3.25,65.7,8.5,12.05,R1,1.66
14.26,19.23,1.882,2,15,1,1,2.1,77.9,8.5,5.44,R1,1.66
21.58,19.23,0.85,1,15,1,1,0.95,90.0,8.5,2.36,R1,1.66
21.25,21.76,5.225,4,17,0,0,6.38,5.0,5.5,22.58,R3,1.737
19.09,21.76,4.557,4,17,0,0,5.56,17.1,5.5,17.21,R3,1.737
13.4,21.76,3.889,3,17,0,0,4.75,29.3,5.5,14.51,R3,1.737
19.2,21.76,3.221,3,17,0,0,3.93,41.4,5.5,13.7,R3,1.737
20.72,21.76,2.554,2,17,0,0,3.12,53.6,5.5,10.36,R3,1.737
20.15,21.76,1.886,2,17,0,0,2.3,65.7,5.5,6.65,R3,1.737
23.98,21.76,1.218,1,17,0,0,1.49,77.9,5.5,4.56,R3,1.737
20.42,21.76,0.55,1,17,0,0,0.67,90.0,5.5,2.37,R3,1.737
19.15,17.98,11.4,9,9,3,0,14.08,5.0,12.0,40.48,R2,1.612
20.71,17.98,9.943,8,9,3,0,12.28,17.1,12.0,35.25,R2,1.612
19.86,17.98,8.486,7,9,3,0,10.48,29.3,12.0,29.67,R2,1.612
19.83,17.98,7.029,6,9,3,0,8.68,41.4,12.0,25.09,R2,1.612
18.17,17.98,5.571,5,9,3,0,6.88,53.6,12.0,19.54,R2,1.612
19.79,17.98,4.114,4,9,3,0,5.08,65.7,12.0,15.7,R2,1.612
24.3,17.98,2.657,2,9,3,0,3.28,77.9,12.0,9.27,R2,1.612
18.99,17.98,1.2,1,9,3,0,1.48,90.0,12.0,2.51,R2,1.612
20.27,18.66,8.075,6,15,2,1,10.04,5.0,8.5,29.31,R1,1.619
21.68,18.66,7.043,5,15,2,1,8.76,17.1,8.5,22.94,R1,1.619
18.83,18.66,6.011,5,15,2,1,7.47,29.3,8.5,18.27,R1,1.619
20.62,18.66,4.979,4,15,2,1,6.19,41.4,8.5,18.42,R1,1.619
18.41,18.66,3.946,3,15,2,1,4.91,53.6,8.5,11.9,R1,1.619
19.28,18.66,2.914,3,15,2,1,3.62,65.7,8.5,11.39,R1,1.619
18.95,18.66,1.882,2,15,2,1,2.34,77.9,8.5,7.04,R1,1.619
21.57,18.66,0.85,1,15,2,1,1.06,90.0,8.5,1.16,R1,1.619
24.64,26.95,14.25,11,6,1,0,7.44,5.0,15.0,44.92,R4,1.375
29.14,26.95,12.429,10,6,1,0,6.49,17.1,15.0,41.8,R4,1.375
23.36,26.95,10.607,8,6,1,0,5.54,29.3,15.0,33.2,R4,1.375
27.34,26.95,8.786,7,6,1,0,4.59,41.4,15.0,26.93,R4,1.375
24.1,26.95,6.964,6,6,1,0,3.64,53.6,15.0,22.33,R4,1.375
22.95,26.95,5.143,4,6,1,0,2.68,65.7,15.0,15.44,R4,1.375
21.31,26.95,3.321,3,6,1,0,1.73,77.9,15.0,11.51,R4,1.375
23.66,26.95,1.5,2,6,1,0,0.78,90.0,15.0,6.93,R4,1.375
15.48,18.0,11.4,9,16,3,1,12.46,5.0,12.0,44.47,R2,1.869
22.47,18.0,9.943,8,16,3,1,10.86,17.1,12.0,38.64,R2,1.869
18.97,18.0,8.486,7,16,3,1,9.27,29.3,12.0,33.83,R2,1.869
19.8,18.0,7.029,6,16,3,1,7.68,41.4,12.0,25.49,R2,1.869
18.9,18.0,5.571,5,16,3,1,6.09,53.6,12.0,22.85,R2,1.869
17.68,18.0,4.114,4,16,3,1,4.5,65.7,12.0,16.5,R2,1.869
22.29,18.0,2.657,2,16,3,1,2.9,77.9,12.0,11.09,R2,1.869
15.18,18.0,1.2,1,16,3,1,1.31,90.0,12.0,5.41,R2,1.869
35.14,33.9,11.4,9,12,2,0,0.57,5.0,12.0,30.84,R2,1.039
29.36,33.9,9.943,8,12,2,0,0.5,17.1,12.0,24.19,R2,1.039
33.84,33.9,8.486,7,12,2,0,0.43,29.3,12.0,24.32,R2,1.039
33.32,33.9,7.029,6,12,2,0,0.35,41.4,12.0,18.43,R2,1.039
33.47,33.9,5.571,5,12,2,0,0.28,53.6,12.0,14.83,R2,1.039
32.7,33.9,4.114,4,12,2,0,0.21,65.7,12.0,10.47,R2,1.039
29.83,33.9,2.657,2,12,2,0,0.13,77.9,12.0,3.68,R2,1.039
30.77,33.9,1.2,1,12,2,0,0.06,90.0,12.0,1.64,R2,1.039
34.66,26.07,8.075,6,14,1,0,3.24,5.0,8.5,21.53,R1,1.273
27.95,26.07,7.043,5,14,1,0,2.82,17.1,8.5,20.11,R1,1.273
32.81,26.07,6.011,5,14,1,0,2.41,29.3,8.5,17.99,R1,1.273
27.97,26.07,4.979,4,14,1,0,2.0,41.4,8.5,12.2,R1,1.273
21.01,26.07,3.946,3,14,1,0,1.58,53.6,8.5,8.5,R1,1.273
29.38,26.07,2.914,3,14,1,0,1.17,65.7,8.5,7.58,R1,1.273
29.33,26.07,1.882,2,14,1,0,0.75,77.9,8.5,4.36,R1,1.273
27.73,26.07,0.85,1,14,1,0,0.34,90.0,8.5,2.65,R1,1.273
26.33,24.74,8.075,6,14,4,0,5.34,5.0,8.5,23.05,R1,1.383
27.22,24.74,7.043,5,14,4,0,4.65,17.1,8.5,19.08,R1,1.383
33.4,24.74,6.011,5,14,4,0,3.97,29.3,8.5,17.59,R1,1.383
28.15,24.74,4.979,4,14,4,0,3.29,41.4,8.5,13.19,R1,1.383
24.63,24.74,3.946,3,14,4,0,2.61,53.6,8.5,12.19,R1,1.383
26.65,24.74,2.914,3,14,4,0,1.93,65.7,8.5,10.4,R1,1.383
29.82,24.74,1.882,2,14,4,0,1.24,77.9,8.5,2.62,R1,1.383
24.7,24.74,0.85,1,14,4,0,0.56,90.0,8.5,0.87,R1,1.383
29.42,28.76,5.225,4,6,3,0,3.3,5.0,5.5,17.14,R3,1.312
31.81,28.76,4.557,4,6,3,0,2.87,17.1,5.5,12.63,R3,1.312
30.46,28.76,3.889,3,6,3,0,2.45,29.3,5.5,11.67,R3,1.312
26.64,28.76,3.221,3,6,3,0,2.03,41.4,5.5,8.41,R3,1.312
27.45,28.76,2.554,2,6,3,0,1.61,53.6,5.5,9.34,R3,1.312
31.29,28.76,1.886,2,6,3,0,1.19,65.7,5.5,5.29,R3,1.312
27.3,28.76,1.218,1,6,3,0,0.77,77.9,5.5,2.03,R3,1.312
33.65,28.76,0.55,1,6,3,0,0.35,90.0,5.5,3.25,R3,1.312
16.01,17.68,5.225,4,16,1,1,8.4,5.0,5.5,20.81,R3,1.749
20.52,17.68,4.557,4,16,1,1,7.33,17.1,5.5,18.76,R3,1.749
18.54,17.68,3.889,3,16,1,1,6.25,29.3,5.5,15.56,R3,1.749
20.57,17.68,3.221,3,16,1,1,5.18,41.4,5.5,15.74,R3,1.749
19.84,17.68,2.554,2,16,1,1,4.1,53.6,5.5,8.09,R3,1.749
17.33,17.68,1.886,2,16,1,1,3.03,65.7,5.5,8.67,R3,1.749
20.24,17.68,1.218,1,16,1,1,1.96,77.9,5.5,6.15,R3,1.749
19.99,17.68,0.55,1,16,1,1,0.88,90.0,5.5,0.5,R3,1.749
24.57,22.09,11.4,9,6,3,0,9.84,5.0,12.0,35.77,R2,1.48
27.07,22.09,9.943,8,6,3,0,8.58,17.1,12.0,33.71,R2,1.48
25.64,22.09,8.486,7,6,3,0,7.32,29.3,12.0,28.71,R2,1.48
20.97,22.09,7.029,6,6,3,0,6.06,41.4,12.0,23.59,R2,1.48
25.32,22.09,5.571,5,6,3,0,4.81,53.6,12.0,18.08,R2,1.48
19.52,22.09,4.114,4,6,3,0,3.55,65.7,12.0,12.37,R2,1.48
24.93,22.09,2.657,2,6,3,0,2.29,77.9,12.0,10.07,R2,1.48
26.44,22.09,1.2,1,6,3,0,1.04,90.0,12.0,4.48,R2,1.48
14.3,16.16,6.65,5,8,0,1,12.41,5.0,7.0,26.08,R5,1.895
16.27,16.16,5.8,5,8,0,1,10.83,17.1,7.0,23.94,R5,1.895
16.12,16.16,4.95,4,8,0,1,9.24,29.3,7.0,20.69,R5,1.895
14.18,16.16,4.1,3,8,0,1,7.65,41.4,7.0,16.17,R5,1.895
16.74,16.16,3.25,3,8,0,1,6.07,53.6,7.0,15.02,R5,1.895
14.26,16.16,2.4,2,8,0,1,4.48,65.7,7.0,9.4,R5,1.895
20.43,16.16,1.55,2,8,0,1,2.89,77.9,7.0,4.9,R5,1.895
11.64,16.16,0.7,1,8,0,1,1.31,90.0,7.0,3.64,R5,1.895
16.55,16.28,14.25,11,17,2,0,24.0,5.0,15.0,55.93,R4,1.847
17.3,16.28,12.429,10,17,2,0,20.93,17.1,15.0,49.03,R4,1.847
15.36,16.28,10.607,8,17,2,0,17.86,29.3,15.0,38.81,R4,1.847
14.61,16.28,8.786,7,17,2,0,14.79,41.4,15.0,34.12,R4,1.847
14.16,16.28,6.964,6,17,2,0,11.73,53.6,15.0,28.52,R4,1.847
12.28,16.28,5.143,4,17,2,0,8.66,65.7,15.0,19.43,R4,1.847
18.89,16.28,3.321,3,17,2,0,5.59,77.9,15.0,14.17,R4,1.847
18.48,16.28,1.5,2,17,2,0,2.53,90.0,15.0,6.11,R4,1.847
28.1,20.93,8.075,6,15,0,1,9.54,5.0,8.5,27.13,R1,1.599
16.57,20.93,7.043,5,15,0,1,8.32,17.1,8.5,25.81,R1,1.599
21.59,20.93,6.011,5,15,0,1,7.1,29.3,8.5,21.39,R1,1.599
19.36,20.93,4.979,4,15,0,1,5.88,41.4,8.5,18.26,R1,1.599
19.56,20.93,3.946,3,15,0,1,4.66,53.6,8.5,12.03,R1,1.599
24.04,20.93,2.914,3,15,0,1,3.44,65.7,8.5,9.6,R1,1.599
19.72,20.93,1.882,2,15,0,1,2.22,77.9,8.5,5.24,R1,1.599
24.61,20.93,0.85,1,15,0,1,1.0,90.0,8.5,0.5,R1,1.599
20.94,21.45,14.25,11,17,1,0,22.69,5.0,15.0,52.15,R4,1.754
17.31,21.45,12.429,10,17,1,0,19.79,17.1,15.0,44.99,R4,1.754
21.58,21.45,10.607,8,17,1,0,16.89,29.3,15.0,40.81,R4,1.754
20.73,21.45,8.786,7,17,1,0,13.99,41.4,15.0,28.96,R4,1.754
17.83,21.45,6.964,6,17,1,0,11.09,53.6,15.0,25.19,R4,1.754
24.28,21.45,5.143,4,17,1,0,8.19,65.7,15.0,19.17,R4,1.754
15.39,21.45,3.321,3,17,1,0,5.29,77.9,15.0,11.27,R4,1.754
19.52,21.45,1.5,2,17,1,0,2.39,90.0,15.0,7.43,R4,1.754
22.96,17.63,5.225,4,16,4,1,14.16,5.0,5.5,19.69,R3,2.225
19.14,17.63,4.557,4,16,4,1,12.35,17.1,5.5,22.3,R3,2.225
18.64,17.63,3.889,3,16,4,1,10.54,29.3,5.5,17.69,R3,2.225
20.0,17.63,3.221,3,16,4,1,8.73,41.4,5.5,14.34,R3,2.225
18.7,17.63,2.554,2,16,4,1,6.92,53.6,5.5,10.1,R3,2.225
17.55,17.63,1.886,2,16,4,1,5.11,65.7,5.5,10.35,R3,2.225
15.17,17.63,1.218,1,16,4,1,3.3,77.9,5.5,6.58,R3,2.225
18.86,17.63,0.55,1,16,4,1,1.49,90.0,5.5,2.03,R3,2.225
16.17,19.6,8.075,6,15,4,1,12.41,5.0,8.5,28.9,R1,1.699
22.86,19.6,7.043,5,15,4,1,10.83,17.1,8.5,24.05,R1,1.699
19.74,19.6,6.011,5,15,4,1,9.24,29.3,8.5,21.43,R1,1.699
13.91,19.6,4.979,4,15,4,1,7.65,41.4,8.5,18.14,R1,1.699
19.44,19.6,3.946,3,15,4,1,6.07,53.6,8.5,11.68,R1,1.699
18.92,19.6,2.914,3,15,4,1,4.48,65.7,8.5,13.99,R1,1.699
15.26,19.6,1.882,2,15,4,1,2.89,77.9,8.5,8.03,R1,1.699
20.98,19.6,0.85,1,15,4,1,1.31,90.0,8.5,5.01,R1,1.699
23.56,20.45,11.4,9,17,1,0,10.48,5.0,12.0,41.48,R2,1.631
16.04,20.45,9.943,8,17,1,0,9.14,17.1,12.0,35.82,R2,1.631
16.52,20.45,8.486,7,17,1,0,7.8,29.3,12.0,29.27,R2,1.631
19.52,20.45,7.029,6,17,1,0,6.46,41.4,12.0,24.44,R2,1.631
24.48,20.45,5.571,5,17,1,0,5.12,53.6,12.0,18.38,R2,1.631
24.11,20.45,4.114,4,17,1,0,3.78,65.7,12.0,13.36,R2,1.631
22.76,20.45,2.657,2,17,1,0,2.44,77.9,12.0,10.94,R2,1.631
21.1,20.45,1.2,1,17,1,0,1.1,90.0,12.0,3.11,R2,1.631
17.37,20.48,11.4,9,6,4,0,10.42,5.0,12.0,34.91,R2,1.475
21.19,20.48,9.943,8,6,4,0,9.09,17.1,12.0,31.42,R2,1.475
14.93,20.48,8.486,7,6,4,0,7.76,29.3,12.0,27.4,R2,1.475
21.69,20.48,7.029,6,6,4,0,6.42,41.4,12.0,24.88,R2,1.475
24.11,20.48,5.571,5,6,4,0,5.09,53.6,12.0,21.43,R2,1.475
24.94,20.48,4.114,4,6,4,0,3.76,65.7,12.0,8.86,R2,1.475
18.48,20.48,2.657,2,6,4,0,2.43,77.9,12.0,9.78,R2,1.475
21.92,20.48,1.2,1,6,4,0,1.1,90.0,12.0,2.89,R2,1.475
18.66,16.67,8.075,6,17,0,0,9.18,5.0,8.5,33.06,R1,1.827
19.93,16.67,7.043,5,17,0,0,8.0,17.1,8.5,27.77,R1,1.827
17.67,16.67,6.011,5,17,0,0,6.83,29.3,8.5,23.6,R1,1.827
15.78,16.67,4.979,4,17,0,0,5.66,41.4,8.5,15.23,R1,1.827
15.96,16.67,3.946,3,17,0,0,4.48,53.6,8.5,16.82,R1,1.827
14.01,16.67,2.914,3,17,0,0,3.31,65.7,8.5,11.74,R1,1.827
18.78,16.67,1.882,2,17,0,0,2.14,77.9,8.5,9.62,R1,1.827
11.95,16.67,0.85,1,17,0,0,0.97,90.0,8.5,4.92,R1,1.827
20.86,17.47,11.4,9,8,4,1,19.46,5.0,12.0,43.87,R2,1.813
14.2,17.47,9.943,8,8,4,1,16.97,17.1,12.0,36.22,R2,1.813
15.0,17.47,8.486,7,8,4,1,14.48,29.3,12.0,29.87,R2,1.813
18.44,17.47,7.029,6,8,4,1,12.0,41.4,12.0,30.34,R2,1.813
20.84,17.47,5.571,5,8,4,1,9.51,53.6,12.0,21.35,R2,1.813
14.83,17.47,4.114,4,8,4,1,7.02,65.7,12.0,17.84,R2,1.813
19.32,17.47,2.657,2,8,4,1,4.53,77.9,12.0,13.72,R2,1.813
19.98,17.47,1.2,1,8,4,1,2.05,90.0,12.0,5.32,R2,1.813
22.99,23.84,5.225,4,9,3,0,5.59,5.0,5.5,17.71,R3,1.512
23.33,23.84,4.557,4,9,3,0,4.87,17.1,5.5,13.63,R3,1.512
19.15,23.84,3.889,3,9,3,0,4.16,29.3,5.5,12.62,R3,1.512
15.84,23.84,3.221,3,9,3,0,3.45,41.4,5.5,12.29,R3,1.512
28.64,23.84,2.554,2,9,3,0,2.73,53.6,5.5,12.74,R3,1.512
24.17,23.84,1.886,2,9,3,0,2.02,65.7,5.5,6.55,R3,1.512
22.37,23.84,1.218,1,9,3,0,1.3,77.9,5.5,4.29,R3,1.512
23.71,23.84,0.55,1,9,3,0,0.59,90.0,5.5,2.4,R3,1.512
29.55,22.52,8.075,6,6,2,0,6.74,5.0,8.5,23.13,R1,1.411
23.59,22.52,7.043,5,6,2,0,5.88,17.1,8.5,21.35,R1,1.411
24.75,22.52,6.011,5,6,2,0,5.02,29.3,8.5,21.74,R1,1.411
26.22,22.52,4.979,4,6,2,0,4.16,41.4,8.5,17.47,R1,1.411
24.22,22.52,3.946,3,6,2,0,3.29,53.6,8.5,13.06,R1,1.411
24.55,22.52,2.914,3,6,2,0,2.43,65.7,8.5,10.65,R1,1.411
24.64,22.52,1.882,2,6,2,0,1.57,77.9,8.5,5.25,R1,1.411
26.56,22.52,0.85,1,6,2,0,0.71,90.0,8.5,4.61,R1,1.411
37.18,40.07,8.075,6,10,0,0,0.37,5.0,8.5,19.47,R1,1.036
35.33,40.07,7.043,5,10,0,0,0.32,17.1,8.5,13.5,R1,1.036
32.13,40.07,6.011,5,10,0,0,0.27,29.3,8.5,15.07,R1,1.036
33.6,40.07,4.979,4,10,0,0,0.23,41.4,8.5,11.7,R1,1.036
31.22,40.07,3.946,3,10,0,0,0.18,53.6,8.5,9.99,R1,1.036
39.42,40.07,2.914,3,10,0,0,0.13,65.7,8.5,8.7,R1,1.036
37.75,40.07,1.882,2,10,0,0,0.09,77.9,8.5,5.61,R1,1.036
39.03,40.07,0.85,1,10,0,0,0.04,90.0,8.5,3.82,R1,1.036
21.29,20.94,5.225,4,17,3,0,8.01,5.0,5.5,20.76,R3,1.767
21.04,20.94,4.557,4,17,3,0,6.99,17.1,5.5,17.3,R3,1.767
18.9,20.94,3.889,3,17,3,0,5.97,29.3,5.5,16.14,R3,1.767
16.47,20.94,3.221,3,17,3,0,4.94,41.4,5.5,12.96,R3,1.767
16.92,20.94,2.554,2,17,3,0,3.92,53.6,5.5,11.16,R3,1.767
18.6,20.94,1.886,2,17,3,0,2.89,65.7,5.5,8.77,R3,1.767
16.1,20.94,1.218,1,17,3,0,1.87,77.9,5.5,2.95,R3,1.767
17.33,20.94,0.55,1,17,3,0,0.84,90.0,5.5,3.54,R3,1.767
24.17,16.82,8.075,6,16,2,1,10.39,5.0,8.5,28.65,R1,1.801
21.1,16.82,7.043,5,16,2,1,9.06,17.1,8.5,27.06,R1,1.801
23.82,16.82,6.011,5,16,2,1,7.73,29.3,8.5,24.54,R1,1.801
14.63,16.82,4.979,4,16,2,1,6.4,41.4,8.5,16.31,R1,1.801
16.91,16.82,3.946,3,16,2,1,5.08,53.6,8.5,13.66,R1,1.801
16.98,16.82,2.914,3,16,2,1,3.75,65.7,8.5,11.23,R1,1.801
18.43,16.82,1.882,2,16,2,1,2.42,77.9,8.5,7.91,R1,1.801
11.79,16.82,0.85,1,16,2,1,1.09,90.0,8.5,2.32,R1,1.801
17.09,23.74,14.25,11,15,3,1,19.6,5.0,15.0,50.39,R4,1.621
18.21,23.74,12.429,10,15,3,1,17.1,17.1,15.0,43.94,R4,1.621
15.79,23.74,10.607,8,15,3,1,14.59,29.3,15.0,36.73,R4,1.621
18.79,23.74,8.786,7,15,3,1,12.09,41.4,15.0,30.24,R4,1.621
21.85,23.74,6.964,6,15,3,1,9.58,53.6,15.0,23.93,R4,1.621
23.33,23.74,5.143,4,15,3,1,7.07,65.7,15.0,17.91,R4,1.621
22.8,23.74,3.321,3,15,3,1,4.57,77.9,15.0,11.74,R4,1.621
21.77,23.74,1.5,2,15,3,1,2.06,90.0,15.0,7.67,R4,1.621
20.64,21.14,11.4,9,7,3,1,20.11,5.0,12.0,47.39,R2,1.881
23.37,21.14,9.943,8,7,3,1,17.54,17.1,12.0,40.86,R2,1.881
21.3,21.14,8.486,7,7,3,1,14.97,29.3,12.0,35.52,R2,1.881
20.59,21.14,7.029,6,7,3,1,12.4,41.4,12.0,29.33,R2,1.881
17.19,21.14,5.571,5,7,3,1,9.83,53.6,12.0,21.89,R2,1.881
19.59,21.14,4.114,4,7,3,1,7.26,65.7,12.0,17.81,R2,1.881
21.86,21.14,2.657,2,7,3,1,4.69,77.9,12.0,11.16,R2,1.881
15.64,21.14,1.2,1,7,3,1,2.12,90.0,12.0,2.88,R2,1.881
33.36,35.71,14.25,11,12,2,0,0.0,5.0,15.0,40.64,R4,0.992
35.88,35.71,12.429,10,12,2,0,0.0,17.1,15.0,32.75,R4,0.992
39.11,35.71,10.607,8,12,2,0,0.0,29.3,15.0,30.08,R4,0.992
40.74,35.71,8.786,7,12,2,0,0.0,41.4,15.0,24.25,R4,0.992
36.82,35.71,6.964,6,12,2,0,0.0,53.6,15.0,16.02,R4,0.992
37.07,35.71,5.143,4,12,2,0,0.0,65.7,15.0,15.18,R4,0.992
39.6,35.71,3.321,3,12,2,0,0.0,77.9,15.0,6.75,R4,0.992
36.46,35.71,1.5,2,12,2,0,0.0,90.0,15.0,6.16,R4,0.992
21.92,23.9,14.25,11,7,3,1,16.92,5.0,15.0,50.23,R4,1.677
19.28,23.9,12.429,10,7,3,1,14.75,17.1,15.0,47.04,R4,1.677
21.34,23.9,10.607,8,7,3,1,12.59,29.3,15.0,37.42,R4,1.677
23.0,23.9,8.786,7,7,3,1,10.43,41.4,15.0,32.37,R4,1.677
26.2,23.9,6.964,6,7,3,1,8.27,53.6,15.0,25.61,R4,1.677
24.81,23.9,5.143,4,7,3,1,6.11,65.7,15.0,17.78,R4,1.677
15.66,23.9,3.321,3,7,3,1,3.94,77.9,15.0,12.08,R4,1.677
20.28,23.9,1.5,2,7,3,1,1.78,90.0,15.0,6.94,R4,1.677
31.28,31.56,6.65,5,12,4,0,2.03,5.0,7.0,18.29,R5,1.173
31.35,31.56,5.8,5,12,4,0,1.77,17.1,7.0,15.0,R5,1.173
28.04,31.56,4.95,4,12,4,0,1.51,29.3,7.0,14.92,R5,1.173
32.57,31.56,4.1,3,12,4,0,1.25,41.4,7.0,10.82,R5,1.173
29.39,31.56,3.25,3,12,4,0,0.99,53.6,7.0,9.07,R5,1.173
27.75,31.56,2.4,2,12,4,0,0.73,65.7,7.0,7.9,R5,1.173
32.12,31.56,1.55,2,12,4,0,0.47,77.9,7.0,3.39,R5,1.173
32.51,31.56,0.7,1,12,4,0,0.21,90.0,7.0,3.73,R5,1.173
16.52,20.75,6.65,5,14,4,0,6.25,5.0,7.0,22.09,R5,1.45
21.61,20.75,5.8,5,14,4,0,5.45,17.1,7.0,17.93,R5,1.45
21.28,20.75,4.95,4,14,4,0,4.65,29.3,7.0,16.65,R5,1.45
23.05,20.75,4.1,3,14,4,0,3.85,41.4,7.0,13.35,R5,1.45
21.54,20.75,3.25,3,14,4,0,3.05,53.6,7.0,11.06,R5,1.45
20.45,20.75,2.4,2,14,4,0,2.26,65.7,7.0,7.02,R5,1.45
25.4,20.75,1.55,2,14,4,0,1.46,77.9,7.0,6.44,R5,1.45
28.25,20.75,0.7,1,14,4,0,0.66,90.0,7.0,1.33,R5,1.45
13.08,14.42,14.25,11,7,3,1,24.7,5.0,15.0,56.33,R4,1.88
17.66,14.42,12.429,10,7,3,1,21.55,17.1,15.0,50.91,R4,1.88
16.41,14.42,10.607,8,7,3,1,18.39,29.3,15.0,42.13,R4,1.88
16.43,14.42,8.786,7,7,3,1,15.23,41.4,15.0,35.01,R4,1.88
13.44,14.42,6.964,6,7,3,1,12.07,53.6,15.0,28.25,R4,1.88
13.0,14.42,5.143,4,7,3,1,8.92,65.7,15.0,20.8,R4,1.88
14.57,14.42,3.321,3,7,3,1,5.76,77.9,15.0,11.97,R4,1.88
16.42,14.42,1.5,2,7,3,1,2.6,90.0,15.0,5.05,R4,1.88
29.12,30.48,6.65,5,14,3,0,3.51,5.0,7.0,18.74,R5,1.243
27.91,30.48,5.8,5,14,3,0,3.06,17.1,7.0,14.06,R5,1.243
24.45,30.48,4.95,4,14,3,0,2.61,29.3,7.0,11.58,R5,1.243
31.9,30.48,4.1,3,14,3,0,2.16,41.4,7.0,11.34,R5,1.243
28.13,30.48,3.25,3,14,3,0,1.71,53.6,7.0,10.37,R5,1.243
25.94,30.48,2.4,2,14,3,0,1.27,65.7,7.0,7.4,R5,1.243
29.36,30.48,1.55,2,14,3,0,0.82,77.9,7.0,4.8,R5,1.243
29.86,30.48,0.7,1,14,3,0,0.37,90.0,7.0,0.5,R5,1.243
18.99,21.52,5.225,4,9,2,0,3.65,5.0,5.5,14.75,R3,1.503
22.01,21.52,4.557,4,9,2,0,3.18,17.1,5.5,12.38,R3,1.503
24.89,21.52,3.889,3,9,2,0,2.72,29.3,5.5,9.08,R3,1.503
16.96,21.52,3.221,3,9,2,0,2.25,41.4,5.5,13.6,R3,1.503
21.95,21.52,2.554,2,9,2,0,1.78,53.6,5.5,9.92,R3,1.503
19.54,21.52,1.886,2,9,2,0,1.32,65.7,5.5,5.87,R3,1.503
20.78,21.52,1.218,1,9,2,0,0.85,77.9,5.5,4.85,R3,1.503
27.12,21.52,0.55,1,9,2,0,0.38,90.0,5.5,0.5,R3,1.503
23.43,25.38,6.65,5,15,3,1,4.42,5.0,7.0,23.93,R5,1.526
23.32,25.38,5.8,5,15,3,1,3.86,17.1,7.0,18.03,R5,1.526
28.07,25.38,4.95,4,15,3,1,3.29,29.3,7.0,15.94,R5,1.526
24.13,25.38,4.1,3,15,3,1,2.73,41.4,7.0,14.8,R5,1.526
20.12,25.38,3.25,3,15,3,1,2.16,53.6,7.0,8.9,R5,1.526
24.81,25.38,2.4,2,15,3,1,1.6,65.7,7.0,7.87,R5,1.526
22.36,25.38,1.55,2,15,3,1,1.03,77.9,7.0,5.06,R5,1.526
23.73,25.38,0.7,1,15,3,1,0.47,90.0,7.0,1.93,R5,1.526
24.87,22.78,14.25,11,15,3,1,21.02,5.0,15.0,50.13,R4,1.667
24.53,22.78,12.429,10,15,3,1,18.34,17.1,15.0,43.11,R4,1.667
21.49,22.78,10.607,8,15,3,1,15.65,29.3,15.0,36.71,R4,1.667
22.76,22.78,8.786,7,15,3,1,12.96,41.4,15.0,35.41,R4,1.667
26.52,22.78,6.964,6,15,3,1,10.28,53.6,15.0,24.81,R4,1.667
25.03,22.78,5.143,4,15,3,1,7.59,65.7,15.0,17.13,R4,1.667
24.55,22.78,3.321,3,15,3,1,4.9,77.9,15.0,12.56,R4,1.667
